country,player_name,player_club,in_top_5_league,player_age,market_value,market_value_int
Iceland,Jón Dagur Thorsteinsson,SK Brann,False,27,€800k,800000
Iceland,Sævar Atli Magnússon,SK Brann,False,25,€2.00m,2000000
Iceland,Albert Gudmundsson,ACF Fiorentina,True,28,€13.00m,13000000
Iceland,Andri Gudjohnsen,Blackburn Rovers,False,24,€2.80m,2800000
Iceland,Brynjólfur Willumsson,FC Groningen,False,25,€1.30m,1300000
Iceland,Daníel Gudjohnsen,Malmö FF,False,20,€600k,600000
Hungary,Dénes Dibusz,Ferencvárosi TC,False,35,€1.80m,1800000
Hungary,Patrik Demjén,Debreceni VSC,False,27,€600k,600000
Hungary,Péter Szappanos,Puskás Akadémia FC,False,35,€400k,400000
Hungary,Willi Orbán,RB Leipzig,True,33,€6.00m,6000000
Hungary,Botond Balogh,Kocaelispor,False,23,€2.50m,2500000
Hungary,Márton Dárdai,Hertha BSC,False,24,€2.50m,2500000
Hungary,Attila Mocsi,Caykur Rizespor,False,25,€2.00m,2000000
Hungary,Attila Szalai,Pogon Szczecin,False,28,€2.00m,2000000
Hungary,Milos Kerkez,Liverpool FC,True,22,€40.00m,40000000
Hungary,Callum Styles,West Bromwich Albion,False,25,€2.50m,2500000
Hungary,Zsolt Nagy,Puskás Akadémia FC,False,32,€1.30m,1300000
Hungary,Roland Sallai,Galatasaray,False,28,€12.00m,12000000
Hungary,Bendegúz Bolla,Rapid Vienna,False,26,€2.20m,2200000
Hungary,Attila Osváth,Ferencvárosi TC,False,30,€650k,650000
Hungary,Loïc Nego,Le Havre AC,False,35,€600k,600000
Hungary,Áron Csongvai,AIK,False,25,€1.50m,1500000
Hungary,Bence Ötvös,Ferencvárosi TC,False,27,€1.20m,1200000
Hungary,Alex Tóth,AFC Bournemouth,False,20,€8.00m,8000000
Hungary,András Schäfer,1.FC Union Berlin,True,26,€4.50m,4500000
Hungary,Milán Vitális,ETO FC,False,24,€1.20m,1200000
Hungary,Dominik Szoboszlai,Liverpool FC,True,25,€85.00m,85000000
Hungary,Damir Redzic,Red Bull Salzburg,False,22,€1.50m,1500000
Hungary,Barnabás Varga,AEK Athens,False,31,€4.00m,4000000
Hungary,Zsombor Gruber,Ferencvárosi TC,False,21,€1.20m,1200000
Hungary,Donát Bárány,Debreceni VSC,False,25,€700k,700000
Hungary,Dániel Lukács,Puskás Akadémia FC,False,29,€700k,700000
Argentina,Gerónimo Rulli,Olympique Marseille,True,33,€9.00m,9000000
Argentina,Walter Benítez,Crystal Palace,True,33,€5.00m,5000000
Argentina,Demian Talavera,CA San Lorenzo de Almagro II,False,18,,0
Argentina,Cristian Romero,Tottenham Hotspur,True,27,€60.00m,60000000
Argentina,Marcos Senesi,AFC Bournemouth,False,28,€22.00m,22000000
Argentina,Juan Foyth,Villarreal CF,True,28,€15.00m,15000000
Argentina,Kevin Mac Allister,Union Saint-Gilloise,False,28,€9.00m,9000000
Argentina,Nicolás Otamendi,SL Benfica,False,38,€1.00m,1000000
Argentina,Nicolás Tagliafico,Olympique Lyon,False,33,€5.00m,5000000
Argentina,Máximo Perrone,Como 1907,False,23,€25.00m,25000000
Argentina,Alexis Mac Allister,Liverpool FC,True,27,€85.00m,85000000
Argentina,Valentín Barco,RC Strasbourg Alsace,False,21,€25.00m,25000000
Argentina,Rodrigo De Paul,Inter Miami CF,False,31,€15.00m,15000000
Argentina,Nico Paz,Como 1907,False,21,€65.00m,65000000
Argentina,Emiliano Buendía,Aston Villa,True,29,€18.00m,18000000
Argentina,Giovani Lo Celso,Real Betis Balompié,True,29,€15.00m,15000000
Argentina,Nico González,Atlético de Madrid,True,27,€24.00m,24000000
Argentina,Thiago Almada,Atlético de Madrid,True,24,€20.00m,20000000
Argentina,Lionel Messi,Inter Miami CF,False,38,€15.00m,15000000
Argentina,Gianluca Prestianni,SL Benfica,False,20,€12.00m,12000000
Argentina,Lautaro Martínez,Inter Milan,True,28,€85.00m,85000000
Argentina,Joaquín Panichelli,RC Strasbourg Alsace,False,23,€25.00m,25000000
Argentina,José Manuel López,Sociedade Esportiva Palmeiras,False,25,€20.00m,20000000
Kazakhstan,Bekkhan Shayzada,Ordabasy Shymkent,False,28,€500k,500000
Kazakhstan,Mukhammedzhan Seysen,FC Astana,False,27,€400k,400000
Kazakhstan,Temirlan Anarbekov,Kairat Almaty,False,22,€400k,400000
Kazakhstan,Kazhymukan Tolepbergen,Ordabasy Shymkent,False,25,€250k,250000
Kazakhstan,Nuraly Alip,Zenit St. Petersburg,False,26,€2.50m,2500000
Kazakhstan,Alibek Kasym,Without ClubWithout Club,False,27,€750k,750000
Kazakhstan,Adilbek Zhumakhanov,Yelimay Semey,False,23,€600k,600000
Kazakhstan,Sergey Maliy,Ordabasy Shymkent,False,35,€200k,200000
Kazakhstan,Yan Vorogovskiy,FC Astana,False,29,€500k,500000
Kazakhstan,Sagadat Tursynbay,Zhenis Astana,False,26,€100k,100000
Kazakhstan,Sultanbek Astanov,Ordabasy Shymkent,False,26,€500k,500000
Kazakhstan,Erkin Tapalov,Kairat Almaty,False,32,€300k,300000
Kazakhstan,Bagdat Kairov,FC Aktobe,False,32,€275k,275000
Kazakhstan,Damir Kasabulat,Kairat Almaty,False,23,€600k,600000
Kazakhstan,Almas Tyulyubay,Yelimay Semey,False,24,€300k,300000
Kazakhstan,Arsen Ashirbek,Yelimay Semey,False,22,€200k,200000
Kazakhstan,Nauryzbek Zhagorov,Tobol Kostanay,False,28,€450k,450000
Kazakhstan,Georgiy Zhukov,FC Aktobe,False,31,€400k,400000
Kazakhstan,Dinmukhamed Karaman,Without ClubWithout Club,False,25,€400k,400000
Kazakhstan,Ramazan Orazov,Yelimay Semey,False,28,€450k,450000
Kazakhstan,Galymzhan Kenzhebek,Akhmat Grozny,False,23,€600k,600000
Kazakhstan,Elkhan Astanov,Ordabasy Shymkent,False,25,€450k,450000
Kazakhstan,Zhan-Ali Payruz,Yelimay Semey,False,26,€350k,350000
Kazakhstan,Maksim Samorodov,Akhmat Grozny,False,23,€2.50m,2500000
Kazakhstan,Islam Chesnokov,Heart of Midlothian FC,False,26,€1.20m,1200000
Kazakhstan,Dauren Zhumat,Tobol Kostanay,False,27,€450k,450000
Kazakhstan,Dastan Satpaev,Kairat Almaty,False,17,€3.00m,3000000
Kazakhstan,Ivan Sviridov,Yelimay Semey,False,23,€350k,350000
Kazakhstan,Oralkhan Omirtaev,Okzhetpes Kokshetau,False,27,€350k,350000
Kazakhstan,Ramazan Karimov,FC Astana,False,26,€250k,250000
United States Virgin Islands,Dylan Ramos,Kamphaengphet FC,False,24,,0
United States Virgin Islands,Whelan Joseph,Treasure Beach FC,False,23,,0
United States Virgin Islands,Terrence Jones Jr.,Rovers Soccer Club,False,34,,0
United States Virgin Islands,Kidaniel Pérez,Rovers Soccer Club,False,28,,0
United States Virgin Islands,Orion Mills,La Raza FC,False,23,,0
United States Virgin Islands,Zahmyre Harris,Without ClubWithout Club,False,27,,0
United States Virgin Islands,Jett Blaschka,Without ClubWithout Club,False,26,,0
United States Virgin Islands,Matthew Roth,UnknownUnknown,False,21,,0
United States Virgin Islands,Rabi Abdallah,Helenites SC,False,21,,0
United States Virgin Islands,Aubin Atemazem,New Vibes,False,29,,0
United States Virgin Islands,Deve Barbour,Rovers Soccer Club,False,33,,0
United States Virgin Islands,Jimson St. Louis,Coastal Carolina Chanticleers (CC University),False,23,,0
United States Virgin Islands,Jannick Liburd,Rovers Soccer Club,False,24,,0
United States Virgin Islands,Julius Brown,Bethel Pilots (Bethel Univ. Indiana),False,20,,0
United States Virgin Islands,Gabriel Catone-Highfield,Rovers Soccer Club,False,25,,0
United States Virgin Islands,Rakeem Joseph,Empire FC,False,25,,0
United States Virgin Islands,Jamie Browne,UWS Upsetters SC,False,36,,0
United States Virgin Islands,Axel Bartsch,La Raza FC,False,23,,0
United States Virgin Islands,Naqwan Henry,Treasure Beach FC,False,21,,0
United States Virgin Islands,Hasani Edgar,Unique SC,False,22,,0
Poland,Kamil Grabara,VfL Wolfsburg,True,27,€12.00m,12000000
Poland,Bartłomiej Drągowski,Widzew Lodz,False,28,€2.50m,2500000
Poland,Mateusz Kochalski,Qarabağ FK,False,25,€2.00m,2000000
Poland,Kacper Tobiasz,Legia Warszawa,False,23,€2.00m,2000000
Poland,Jakub Kiwior,FC Porto,False,26,€27.00m,27000000
Poland,Jan Ziolkowski,AS Roma,True,20,€7.50m,7500000
Poland,Tomasz Kedziora,PAOK Thessaloniki,False,31,€2.00m,2000000
Poland,Przemysław Wiśniewski,Widzew Lodz,False,27,€1.50m,1500000
Poland,Kryspin Szczesniak,Górnik Zabrze,False,25,€500k,500000
Poland,Matty Cash,Aston Villa,True,28,€22.00m,22000000
Poland,Bartosz Bereszyński,Palermo FC,False,33,€450k,450000
Poland,Bartosz Slisz,Bröndby IF,False,26,€4.00m,4000000
Poland,Piotr Zieliński,Inter Milan,True,31,€10.00m,10000000
Poland,Pawel Wszolek,Legia Warszawa,False,33,€350k,350000
Poland,Nicola Zalewski,Atalanta BC,False,24,€15.00m,15000000
Poland,Sebastian Szymanski,Stade Rennais FC,True,26,€12.00m,12000000
Poland,Kacper Kozlowski,Gaziantep FK,False,22,€5.00m,5000000
Poland,Filip Rózga,SK Sturm Graz,False,19,€2.80m,2800000
Poland,Bartosz Kapustka,Legia Warszawa,False,29,€1.50m,1500000
Poland,Jakub Kaminski,1.FC Köln,False,23,€12.00m,12000000
Poland,Michal Skoras,KAA Gent,False,26,€4.00m,4000000
Poland,Kamil Grosicki,Pogon Szczecin,False,37,€250k,250000
Poland,Robert Lewandowski,FC Barcelona,True,37,€9.00m,9000000
Poland,Karol Świderski,Panathinaikos FC,False,29,€5.00m,5000000
Poland,Adam Buksa,Udinese Calcio,False,29,€4.00m,4000000
Venezuela,José Contreras,Barcelona SC Guayaquil,False,31,€800k,800000
Venezuela,Wuilker Fariñez,Internacional de Bogotá,False,28,€800k,800000
Venezuela,Miguel Silva,Fortaleza CEIF,False,25,€550k,550000
Venezuela,Cristopher Varela,Deportivo La Guaira,False,26,€350k,350000
Venezuela,Nahuel Ferraresi,São Paulo Futebol Clube,False,27,€4.50m,4500000
Venezuela,Carlos Vivas,Internacional de Bogotá,False,23,€1.20m,1200000
Venezuela,Adrián Palacios,KRC Genk,False,21,€1.00m,1000000
Venezuela,Teo Quintero,Sparta Rotterdam,False,27,€800k,800000
Venezuela,Yordan Osorio,Without ClubWithout Club,False,31,€750k,750000
Venezuela,Bianneider Tamayo,Club Universidad de Chile,False,21,€500k,500000
Venezuela,Ángel Azuaje,UNAM Pumas U21,False,21,€100k,100000
Venezuela,Alessandro Milani,US Avellino 1912,False,20,€650k,650000
Venezuela,Luis Balbo,ACF Fiorentina,True,19,€100k,100000
Venezuela,Jon Aramburu,Real Sociedad,True,23,€15.00m,15000000
Venezuela,Ronald Hernández,Atlanta United FC,False,28,€450k,450000
Venezuela,Adrián Cova,Lokomotiv Plovdiv,False,25,€400k,400000
Venezuela,Jesús Bueno,Philadelphia Union,False,26,€800k,800000
Venezuela,Jorge Yriarte,Slask Wroclaw,False,26,€250k,250000
Venezuela,Cristian Cásseres Jr.,FC Toulouse,False,26,€7.00m,7000000
Venezuela,Telasco Segovia,Inter Miami CF,False,22,€4.50m,4500000
Venezuela,Daniel Pereira,Austin FC,False,25,€3.00m,3000000
Venezuela,Jeferson Caraballo,Monagas SC,False,23,€600k,600000
Venezuela,Carlos Faya,Deportivo La Guaira,False,24,€450k,450000
Venezuela,Jefferson Savarino,Fluminense Football Club,False,29,€9.00m,9000000
Venezuela,Wikelman Carmona,CF Montréal,False,23,€1.80m,1800000
Venezuela,José Hernández,Academia Puerto Cabello,False,29,€600k,600000
Venezuela,Juanpi,Volos NPS,False,32,€400k,400000
Venezuela,Keiber Lamadrid,West Ham United,True,22,€1.20m,1200000
Venezuela,Gleiker Mendoza,Kryvbas Kryvyi Rig,False,24,€1.20m,1200000
Venezuela,David Martínez,Los Angeles FC,False,20,€4.00m,4000000
Venezuela,Ender Echenique,FC Cincinnati,False,21,€1.20m,1200000
Venezuela,Matías Lacava,FC Vizela,False,23,€550k,550000
Venezuela,Kevin Kelsy,Portland Timbers,False,21,€4.00m,4000000
Venezuela,Jesús Ramírez,CD Nacional,False,27,€2.00m,2000000
Venezuela,Alejandro Marqués,GD Estoril Praia,False,25,€1.50m,1500000
Venezuela,Jovanny Bolívar,Universidad Central de Venezuela,False,24,€350k,350000
Colombia,Álvaro Montero,CA Vélez Sarsfield,False,30,€1.50m,1500000
Colombia,Camilo Vargas,Atlas Guadalajara,False,36,€500k,500000
Colombia,David Ospina,Atlético Nacional,False,37,€200k,200000
Colombia,Jhon Lucumí,Bologna FC 1909,False,27,€25.00m,25000000
Colombia,Davinson Sánchez,Galatasaray,False,29,€18.00m,18000000
Colombia,Carlos Cuesta,Clube de Regatas Vasco da Gama,False,26,€7.00m,7000000
Colombia,Yerry Mina,Cagliari Calcio,False,31,€3.00m,3000000
Colombia,Álvaro Angulo,UNAM Pumas,False,29,€2.80m,2800000
Colombia,Johan Mojica,RCD Mallorca,False,33,€1.80m,1800000
Colombia,Daniel Muñoz,Crystal Palace,True,29,€27.00m,27000000
Colombia,Santiago Arias,CA Independiente,False,34,€1.50m,1500000
Colombia,Richard Ríos,SL Benfica,False,25,€22.00m,22000000
Colombia,Jefferson Lerma,Crystal Palace,True,31,€8.00m,8000000
Colombia,Kevin Castaño,CA River Plate,False,25,€7.00m,7000000
Colombia,Gustavo Puerta,Racing Santander,False,22,€3.50m,3500000
Colombia,Juan Portilla,Club Athletico Paranaense,False,27,€3.30m,3300000
Colombia,Jorge Carrascal,CR Flamengo,False,27,€9.00m,9000000
Colombia,James Rodríguez,Minnesota United FC,False,34,€2.00m,2000000
Colombia,Luis Díaz,Bayern Munich,True,29,€70.00m,70000000
Colombia,Andrés Gómez,Clube de Regatas Vasco da Gama,False,23,€5.00m,5000000
Colombia,Johan Carbonero,Sport Club Internacional,False,26,€4.00m,4000000
Colombia,Jhon Arias,Sociedade Esportiva Palmeiras,False,28,€15.00m,15000000
Colombia,Yáser Asprilla,Galatasaray,False,22,€14.00m,14000000
Colombia,Luis Suárez,Sporting CP,False,28,€22.00m,22000000
Colombia,Jhon Córdoba,FC Krasnodar,False,32,€10.00m,10000000
Colombia,Rafael Borré,Sport Club Internacional,False,30,€4.00m,4000000
Liberia,Tommy Songo,LISCR FC,False,30,€150k,150000
Liberia,Ashley Williams,LISCR FC,False,25,,0
Liberia,Junior Yeanaye,Nimba Kwado FC,False,21,,0
Liberia,Jusu O. Dukuly,Watanga FC,False,20,,0
Liberia,Sampson Dweh,FC Viktoria Plzen,False,24,€6.00m,6000000
Liberia,Prince Balde,Trelleborgs FF,False,27,€75k,75000
Liberia,Armah Vaikainah,Without ClubWithout Club,False,30,€50k,50000
Liberia,Emmanuel Fully,FK Teplice,False,19,€500k,500000
Liberia,Nelson Laomie,Watanga FC,False,20,€75k,75000
Liberia,Philip Tarnue,Watanga FC,False,20,€75k,75000
Liberia,Meshach Greene,Paynesville FC,False,-,,0
Liberia,Oscar,SK Slavia Prague,False,27,€8.00m,8000000
Liberia,Divine Teah,SK Slavia Prague B,False,19,€1.80m,1800000
Liberia,Mo Sangare,Morecambe FC,False,27,€300k,300000
Liberia,Solomon Tweh,Al-Raed SFC,False,21,€100k,100000
Liberia,Abdulai Bility,Heaven Eleven FC,False,26,,0
Liberia,Jegbay Morris Konneh,LISCR FC,False,22,,0
Liberia,Edward Ledlum,ASO Chlef,False,26,€300k,300000
Liberia,Daniel Toe,LISCR FC,False,25,,0
Liberia,Prince Martor Jr.,Genclerbirligi Ankara U19,False,18,,0
Liberia,Nicholas Andrews,Fgura United FC,False,27,€75k,75000
Liberia,Ayouba Kosiah,FK Radnik Surdulica,False,24,€250k,250000
Liberia,Mamadu Bah,Zed FC,False,24,€200k,200000
Liberia,Emmanuel Gono,AIK,False,20,€150k,150000
Samoa,Pele Fatu,Vaivase-tai,False,25,,0
Samoa,Paul Taupau,Franklin United,False,25,,0
Samoa,Joel Bartley,Camden Tigers,False,20,,0
Samoa,Kirk Auvele,Vaivase-tai,False,19,,0
Samoa,Lonokaehu Tuitele,UnknownUnknown,False,-,,0
Samoa,Viliami Viliamu,Vaipuna SC,False,30,,0
Samoa,Jefferson Faamatau,Vaipuna SC,False,25,,0
Samoa,Jerrymiah Maiava,Vaivase-tai,False,25,,0
Samoa,Harry Chote,Miramar Rangers AFC,False,26,€50k,50000
Samoa,Luke Salisbury,Dunedin City Royals,False,21,€25k,25000
Samoa,Andrew Setefano,Pago Youth,False,38,,0
Samoa,Luke Tolo Kent,Miramar Rangers AFC Youth,False,22,,0
Samoa,Kaleb De Groot-Green,Coastal Spirit FC,False,23,€150k,150000
Samoa,Dauntae Mariner,Christchurch United,False,26,€75k,75000
Samoa,John Tumua-Leo,Lupe Ole Soaga,False,23,,0
Samoa,Timoteo Lesatele,Vaipuna SC,False,19,,0
Samoa,Reupena Fasi,Gold Star Sogi,False,21,,0
Samoa,Jesse Vine,Kemps Creek United SC,False,23,,0
Samoa,Jarvis Vaai,Nelson Suburbs FC,False,22,€50k,50000
Samoa,Pharrell Trainor,Maitland FC,False,19,,0
Samoa,Dilo Tumua,Mangere United AFC,False,25,,0
Samoa,Darcy Knight,Metro FC,False,26,,0
Samoa,Ethan Stowers,Vaipuna SC,False,20,,0
Afghanistan,Ovays Azizi,Abu Muslim FC,False,34,€50k,50000
Afghanistan,Faisal Hamidi,FC Sorkh Poshan Herat,False,28,€25k,25000
Afghanistan,Eisa Azizi,Arman FC,False,23,,0
Afghanistan,Amid Arezou,Gokulam Kerala FC,False,30,€75k,75000
Afghanistan,Mahboob Hanifi,Abu Muslim FC,False,28,€75k,75000
Afghanistan,Sharif Mukhammad,Abu Muslim FC,False,35,€50k,50000
Afghanistan,Habibulla Askar,Oskarshamns AIK,False,26,€50k,50000
Afghanistan,Elias Mansor,Millwall FC U21,False,19,€50k,50000
Afghanistan,Zelfy Nazary,Abu Muslim FC,False,31,€75k,75000
Afghanistan,Suleman Zurmati,IF Karlstad Fotboll,False,25,€175k,175000
Afghanistan,Jamshed Asekzai,IFK Trelleborg,False,28,€50k,50000
Afghanistan,Ali Reza Panahi,Abu Muslim FC,False,25,€25k,25000
Afghanistan,Omid Popalzay,Persiraja Banda Aceh,False,30,€100k,100000
Afghanistan,Yama Sherzad,FC Interlaken,False,25,€10k,10000
Afghanistan,Omid Musawi,Penang FC,False,25,€25k,25000
Afghanistan,Hossein Zamani,Without ClubWithout Club,False,23,€25k,25000
Afghanistan,Sayed Fatemi,Abu Muslim FC,False,27,€25k,25000
Afghanistan,Taufee Skandari,Whitehawk FC,False,26,€10k,10000
Afghanistan,Maziar Kouhyar,Notts County,False,28,€125k,125000
Afghanistan,Fareed Sadat,Bhayangkara Presisi Lampung FC,False,27,€200k,200000
Afghanistan,Jabar Sharza,Without ClubWithout Club,False,31,€50k,50000
Kenya,Brian Bwire,Polokwane City FC,False,25,€350k,350000
Kenya,Farouk Shikalo,Kidus Giorgis SA,False,29,€75k,75000
Kenya,Bryne Odhiambo,Gor Mahia Nairobi,False,29,,0
Kenya,Collins Sichenje,Charlton Athletic,False,22,€450k,450000
Kenya,Alphonce Omija,Etoile Sportive du Sahel,False,23,€300k,300000
Kenya,Manzur Okwaro,Stade Reims B,False,19,€50k,50000
Kenya,Mike Kibwage,Gor Mahia Nairobi,False,28,,0
Kenya,Ronney Onyango,Sogndal IL,False,24,€100k,100000
Kenya,Daniel Sakari,Kenya Police FC,False,27,,0
Kenya,Sylvester Owino,Gor Mahia Nairobi,False,24,,0
Kenya,Timothy Ouma,Lech Poznan,False,21,€1.50m,1500000
Kenya,Will Wilson,Vaasan Palloseura,False,24,€150k,150000
Kenya,Duke Abuya,Young Africans SC,False,31,€50k,50000
Kenya,Vincent Harper,Walsall FC,False,25,€150k,150000
Kenya,Marvin Nabwire,Kenya Police FC,False,30,,0
Kenya,Austin Odhiambo,Nejmeh SC,False,26,,0
Kenya,Job Ochieng,Real Sociedad B,False,23,€400k,400000
Kenya,Adam Wilson,The New Saints,False,25,€150k,150000
Kenya,Boniface Muchiri,Ulinzi Stars Nakuru,False,29,,0
Kenya,Ben Stanley Omondi,Gor Mahia Nairobi,False,21,,0
Kenya,Michael Olunga,Al-Arabi SC,False,31,€6.00m,6000000
Kenya,Ryan Ogam,Wolfsberger AC,False,21,€200k,200000
Kenya,Lawrence Ouma,SJK Seinäjoki II,False,20,€25k,25000
Bolivia,Bruno Poveda,Universitario de Vinto,False,22,€450k,450000
Bolivia,Carlos Lampe,Bolívar La Paz,False,38,€50k,50000
Bolivia,Gerónimo Govea,Montevideo Wanderers U19,False,17,,0
Bolivia,Diego Arroyo,Shakhtar Donetsk,False,20,€500k,500000
Bolivia,Leonardo Justiniano,Rayong FC,False,24,€450k,450000
Bolivia,Richet Gómez,Club Always Ready,False,27,€375k,375000
Bolivia,Nicolás Villarroel,Club Always Ready,False,18,€300k,300000
Bolivia,Leonardo Zabala,Cancún FC,False,23,€300k,300000
Bolivia,Marcelo Torrez,Santos FC U20,False,19,,0
Bolivia,Dieguito Rodriguez,Club Always Ready,False,22,€375k,375000
Bolivia,Diego Medina,CSKA 1948,False,24,€750k,750000
Bolivia,Escleizon Freita,Bolívar La Paz,False,19,€750k,750000
Bolivia,Luis Paz,Bolívar La Paz,False,21,€550k,550000
Bolivia,Lucas Macazaga,CD Leganés B,False,19,,0
Bolivia,Ervin Vaca,Bolívar La Paz,False,21,€600k,600000
Bolivia,Gabriel Villamíl,LDU Quito,False,24,€1.20m,1200000
Bolivia,Moisés Villarroel,Blooming Santa Cruz,False,27,€650k,650000
Bolivia,Robson Matheus,Bolívar La Paz,False,23,€650k,650000
Bolivia,Julio Herrera,San Antonio Bulo Bulo,False,27,€550k,550000
Bolivia,Miguelito,Santos FC,False,21,€3.00m,3000000
Bolivia,Ramiro Vaca,Wydad Casablanca,False,26,€500k,500000
Bolivia,Carlos Melgar,Bolívar La Paz,False,31,€450k,450000
Bolivia,Lucas Chávez,Bolívar La Paz,False,22,€300k,300000
Bolivia,Moises Paniagua,Wydad Casablanca,False,18,€1.00m,1000000
Bolivia,Fernando Nava,Club Always Ready,False,21,€450k,450000
Bolivia,Máximo Mamani,Club Always Ready,False,20,,0
Bolivia,Bruno Miranda,SD Aucas,False,28,€800k,800000
Bolivia,Willan Álvarez,CA Nacional Potosí,False,30,€325k,325000
Bolivia,Enzo Monteiro,Chungbuk Cheongju FC,False,21,€250k,250000
Bolivia,Juan Godoy,Club Always Ready,False,32,€200k,200000
Guatemala,Luis Morán,Antigua GFC,False,29,€275k,275000
Guatemala,Kenderson Navarro,CSD Municipal,False,24,€225k,225000
Guatemala,Nicolás Samayoa,CSD Municipal,False,30,€500k,500000
Guatemala,José Ardón,Antigua GFC,False,26,€300k,300000
Guatemala,José Carlos Pinto,Comunicaciones FC,False,32,€200k,200000
Guatemala,José Morales,CSD Municipal,False,29,€500k,500000
Guatemala,Widvin Tebalán,CSD Xelajú MC,False,25,€350k,350000
Guatemala,Diego Santis,Antigua GFC,False,23,€150k,150000
Guatemala,Jonathan Franco,CSD Municipal,False,22,€350k,350000
Guatemala,Óscar Castellanos,Antigua GFC,False,26,€325k,325000
Guatemala,José Rosales,Antigua GFC,False,32,€150k,150000
Guatemala,Kevin Ramírez,CD Malacateco,False,23,€250k,250000
Guatemala,Pedro Altán,CSD Municipal,False,28,€275k,275000
Guatemala,Jefry Bantes,CSD Municipal,False,21,€150k,150000
Guatemala,Matt Evans,Los Angeles FC,False,19,€50k,50000
Guatemala,Rudy Muñoz,CSD Municipal,False,21,€500k,500000
